,Unnamed: 0,scale,path,psnr,ssim,lpips,chamfer
2457,2457,"(960, 1920)",/root/autodl-tmp/animedata/train_10k/Disney_v2_11_00037_s2,36.30992869737626,0.9964502,0.015366,5.537622e-06
14508,14508,any,/root/autodl-tmp/animedata/train_10k/Japan_0_40686_s2,34.15834324929979,0.99547213,0.015366,1.13843025e-05
15867,15867,any,/root/autodl-tmp/animedata/train_10k/Japan_2_198806_s3,33.191475372727595,0.9945662,0.01538,8.133393e-06
15973,15973,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_2_221645_s3,40.75397285814204,0.98815954,0.01538,6.6151924e-06
8940,8940,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_11_02614_s2,36.43770793087861,0.9905521,0.015396,6.4207006e-06
11882,11882,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Disney_v2_14_03956_s2,36.41554149987537,0.99460614,0.015396,4.6495866e-06
15590,15590,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_2_15356_s3,34.71655809839185,0.98849136,0.015396,8.040002e-06
15974,15974,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Japan_2_221724_s3,41.80523860752586,0.98998976,0.01541,6.2873546e-06
8958,8958,any,/root/autodl-tmp/animedata/train_10k/Disney_11_02972_s2,36.31102614852651,0.99166965,0.01549,6.4833916e-06
12214,12214,"(832, 1664)",/root/autodl-tmp/animedata/train_10k/Disney_v2_17_04287_s1,36.58249632399749,1.0699229,0.01549,4.1474245e-06
56,56,"(320, 640)",/root/autodl-tmp/animedata/anime_dataset/1049,36.85413750796143,0.9850687,0.0155,7.5636e-06
10286,10286,any,/root/autodl-tmp/animedata/train_10k/Disney_25_01614_s1,36.17055457184483,0.995684,0.0155,7.713717e-06
16326,16326,any,/root/autodl-tmp/animedata/train_10k/Japan_2_84356_s2,32.49770725412856,0.9850168,0.01551,6.99862e-06
8941,8941,any,/root/autodl-tmp/animedata/train_10k/Disney_11_02627_s2,36.519478419240855,0.9900885,0.01552,6.228278e-06
16322,16322,any,/root/autodl-tmp/animedata/train_10k/Japan_2_84214_s2,40.64863679161208,0.98719895,0.01552,8.245871e-06
17572,17572,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_9_103483_s2,32.682056017424145,0.9570333,0.01552,6.0281714e-06
14857,14857,any,/root/autodl-tmp/animedata/train_10k/Japan_0_99805_s2,32.88878189682799,0.99225724,0.01554,8.222975e-06
14083,14083,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_0_148542_s3,38.29865748254684,0.99960595,0.01555,4.3868704e-06
9190,9190,"(1088, 2176)",/root/autodl-tmp/animedata/train_10k/Disney_13_02296_s2,37.98513485352902,0.9925709,0.015564,6.7623787e-06
12248,12248,any,/root/autodl-tmp/animedata/train_10k/Disney_v2_18_00218_s2,35.25653840014852,0.9930984,0.015564,9.528782e-06
16327,16327,"(832, 1664)",/root/autodl-tmp/animedata/train_10k/Japan_2_84379_s2,32.700516417064314,0.98424476,0.01558,6.615094e-06
16067,16067,"(832, 1664)",/root/autodl-tmp/animedata/train_10k/Japan_2_28999_s3,36.09144470197344,0.9740379,0.01559,9.0269805e-06
8706,8706,"(832, 1664)",/root/autodl-tmp/animedata/train_10k/Disney_10_02883_s2,39.46067201598468,1.0079998,0.01561,7.024078e-06
14081,14081,any,/root/autodl-tmp/animedata/train_10k/Japan_0_147765_s2,34.02562036343318,0.99678516,0.01563,6.3516536e-06
15865,15865,any,/root/autodl-tmp/animedata/train_10k/Japan_2_198788_s3,33.76891366788903,0.99386847,0.01564,8.183621e-06
15923,15923,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_2_208564_s3,34.74041586719841,0.99157465,0.01564,6.9431567e-06
14812,14812,"(832, 1664)",/root/autodl-tmp/animedata/train_10k/Japan_0_92974_s2,36.79882762969322,0.99676156,0.0157,1.0849206e-05
17314,17314,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Japan_4_59751_s2,35.03291031874693,0.991357,0.0157,9.1977245e-06
15219,15219,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_1_27910_s2,32.912452131071525,0.97860336,0.01573,1.034664e-05
16321,16321,any,/root/autodl-tmp/animedata/train_10k/Japan_2_84207_s2,39.69684665907586,0.98699963,0.01573,7.901539e-06
9048,9048,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Disney_12_02219_s2,34.73768514875565,0.9920272,0.01575,9.808533e-06
10077,10077,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_23_00945_s2,34.95552851155799,0.9911076,0.01575,9.072258e-06
12606,12606,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_v3_0_000280_s1,35.32758327480111,0.99690986,0.01575,8.004639e-06
9063,9063,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_12_03060_s2,34.17938061748528,0.9911779,0.01578,8.999998e-06
9636,9636,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_1_02313_s1,35.701940458001104,0.9982882,0.01578,7.449881e-06
15518,15518,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Japan_2_142275_s3,37.42629679298557,0.9857933,0.01578,5.413679e-06
7174,7174,any,/root/autodl-tmp/animedata/train_10k/Japan_2_72597_s3,33.4357787770901,0.9792504,0.01578,8.246534e-06
11187,11187,any,/root/autodl-tmp/animedata/train_10k/Disney_3_03590_s2,34.246573010034126,0.9926089,0.0158,5.804519e-06
15554,15554,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Japan_2_147919_s2,35.73796181965549,0.9841774,0.01581,8.3224895e-06
8692,8692,any,/root/autodl-tmp/animedata/train_10k/Disney_10_02310_s2,34.69580722505916,1.0059688,0.01585,8.591809e-06
15734,15734,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_2_182500_s2,35.813702725133695,0.9988182,0.01587,7.809264e-06
12158,12158,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_v2_18_02049_s2,35.58143786170123,0.99349475,0.01588,1.0041396e-05
11364,11364,any,/root/autodl-tmp/animedata/train_10k/Disney_7_02455_s1,36.10501950380631,0.99567634,0.0159,1.2051214e-05
8694,8694,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Disney_10_02571_s2,36.43134092200276,1.0046684,0.01591,8.596668e-06
9109,9109,any,/root/autodl-tmp/animedata/train_10k/Disney_13_01861_s2,39.21140510077955,0.9987159,0.01593,5.849608e-06
9258,9258,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_13_04253_s2,41.14687153395994,0.99251866,0.01593,1.12356565e-05
15861,15861,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Japan_2_197430_s3,34.508001677012246,0.9872093,0.01593,9.961729e-06
17588,17588,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Japan_9_12200_s3,36.708982400900105,0.98825085,0.01593,1.0605532e-05
3442,3442,"(832, 1664)",/root/autodl-tmp/animedata/anime_dataset/4097,37.63559811670147,0.9863565,0.01596,5.4905126e-06
15888,15888,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_2_203780_s3,33.90033688819911,0.9979038,0.01599,8.021314e-06
15066,15066,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_1_35501_s3,33.78500307547104,0.9840486,0.01602,1.0462284e-05
15979,15979,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_2_223226_s2,38.40320449392295,0.98096627,0.01604,7.2919966e-06
16217,16217,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_2_60385_s2,36.22584710101676,0.9814981,0.01604,4.7099666e-06
9548,9548,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Disney_19_01055_s2,34.49539927123387,0.99623305,0.01605,7.3483225e-06
9044,9044,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_12_01971_s2,36.5946806316932,0.9899119,0.01607,9.486785e-06
11374,11374,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Disney_7_03080_s1,33.89594694895099,0.9942289,0.01607,1.3119667e-05
9259,9259,"(832, 1664)",/root/autodl-tmp/animedata/train_10k/Disney_13_04256_s2,41.86262494145716,0.9929505,0.01608,9.977954e-06
8264,8264,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_0_03160_s2,33.58608182029413,1.0230131,0.01611,6.7791557e-06
9175,9175,"(832, 1664)",/root/autodl-tmp/animedata/train_10k/Disney_16_02034_s1,38.763543201183744,0.991862,0.01611,5.974681e-06
15889,15889,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_2_203781_s3,33.89072450173824,0.9976103,0.01616,8.102785e-06
16218,16218,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_2_60386_s2,36.24173078756368,0.98071206,0.01616,4.8383718e-06
3365,3365,"(448, 896)",/root/autodl-tmp/animedata/anime_dataset/4027,41.92120856126007,1.0294373,0.01617,2.1838696e-06
8947,8947,"(1088, 2176)",/root/autodl-tmp/animedata/train_10k/Disney_11_02773_s2,41.14847129881473,0.9922906,0.01617,7.877518e-06
13779,13779,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Japan_0_112022_s3,38.95526077073896,0.9897838,0.01617,1.1428589e-05
8866,8866,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Disney_11_02495_s2,34.626396814260005,0.9899763,0.0162,8.2221995e-06
10293,10293,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Disney_25_02178_s1,39.06718602521021,0.9950253,0.01622,5.601114e-06
10294,10294,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Disney_25_02203_s1,39.06743125905548,0.99503565,0.01622,5.5965506e-06
14811,14811,"(832, 1664)",/root/autodl-tmp/animedata/train_10k/Japan_0_92965_s2,37.19704098067573,0.9970772,0.01622,1.1206814e-05
11086,11086,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_2_01924_s1,39.588312917838245,1.0058255,0.01625,9.307488e-06
15143,15143,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Japan_1_13855_s3,34.72861703800688,0.981328,0.01627,8.946148e-06
3774,3774,"(256, 512)",/root/autodl-tmp/animedata/anime_dataset/4396,38.85019054990341,0.9918126,0.01628,1.7505241e-05
10075,10075,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Disney_23_00865_s2,35.071382063175975,0.99294454,0.01628,6.85558e-06
8138,8138,any,/root/autodl-tmp/animedata/test_2k_original/Japan_v2_3_152079_s2,38.809377409268414,0.9898893,0.01636,1.0159187e-05
1009,1009,"(960, 1920)",/root/autodl-tmp/animedata/train_10k/Disney_23_02111_s2,33.573616445552034,0.9913144,0.01636,9.758498e-06
11546,11546,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_v2_10_07062_s2,34.87637529545949,0.994343,0.01636,6.5592876e-06
14210,14210,any,/root/autodl-tmp/animedata/train_10k/Japan_0_163203_s3,33.10676926354234,0.99588025,0.01636,9.057998e-06
15919,15919,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Japan_2_208526_s3,34.89081120277075,0.99007106,0.01639,7.0809156e-06
9108,9108,any,/root/autodl-tmp/animedata/train_10k/Disney_13_01846_s2,37.74728717518919,0.9978106,0.0164,6.9119505e-06
15076,15076,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Japan_1_41341_s2,35.35140302956079,0.98739815,0.0164,8.887968e-06
8943,8943,any,/root/autodl-tmp/animedata/train_10k/Disney_11_02634_s2,34.358956080570465,0.9866557,0.01642,8.641705e-06
10151,10151,any,/root/autodl-tmp/animedata/train_10k/Disney_26_01357_s2,35.73313766772004,0.9890468,0.01642,7.5603757e-06
8505,8505,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Disney_0_11764_s1,32.38333053213152,0.9947891,0.01645,8.015442e-06
8960,8960,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_11_02979_s2,35.79731170179275,0.9904075,0.01645,8.89388e-06
4908,4908,"(448, 896)",/root/autodl-tmp/animedata/anime_dataset/5416,41.49448251500445,0.99565387,0.01646,4.524052e-06
14485,14485,any,/root/autodl-tmp/animedata/train_10k/Japan_0_38452_s2,33.74845021623646,0.9954733,0.01646,9.746949e-06
12792,12792,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_v3_5_003891_s2,41.14585279872411,1.0076874,0.01648,6.085084e-06
17217,17217,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Japan_4_32137_s3,38.02012702808212,0.9939953,0.01648,8.918532e-06
9552,9552,"(256, 512)",/root/autodl-tmp/animedata/train_10k/Disney_19_01356_s2,33.10567038498196,0.9943041,0.0165,7.13961e-06
13338,13338,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Hayao_0_01275_s2,36.145035138472906,0.99285907,0.0165,9.804587e-06
17586,17586,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Japan_9_120378_s2,33.77640883089248,0.9701157,0.0165,5.042207e-06
564,564,"(960, 1920)",/root/autodl-tmp/animedata/train_10k/Disney_1_03112_s1,35.506517591700245,1.0007392,0.01651,5.186898e-06
12258,12258,any,/root/autodl-tmp/animedata/train_10k/Disney_v2_18_00640_s2,34.712452731034304,0.9936642,0.01654,1.1744372e-05
14650,14650,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_0_63104_s3,34.1586824236263,0.99831617,0.01654,4.9263044e-06
8861,8861,any,/root/autodl-tmp/animedata/train_10k/Disney_11_02276_s2,37.73235804267451,0.9926775,0.01656,6.8491327e-06
4010,4010,"(320, 640)",/root/autodl-tmp/animedata/anime_dataset/4608,31.608046018824723,1.2963216,0.01657,5.585737e-06
17043,17043,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_4_108147_s2,34.66958702858729,1.0017169,0.01657,4.9780674e-06
12515,12515,"(832, 1664)",/root/autodl-tmp/animedata/train_10k/Disney_v2_8_01447_s2,36.781641597695135,0.9865271,0.0166,5.6281783e-06
15912,15912,any,/root/autodl-tmp/animedata/train_10k/Japan_2_207006_s3,36.878565115277326,0.9840264,0.01662,1.1801032e-05
9241,9241,any,/root/autodl-tmp/animedata/train_10k/Disney_13_03992_s1,41.10759538553083,0.99545634,0.01663,8.247267e-06
11705,11705,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_v2_12_03013_s2,37.2216339325611,0.9988615,0.01663,9.799369e-06
14704,14704,"(256, 512)",/root/autodl-tmp/animedata/train_10k/Japan_0_75485_s2,40.85792154218548,0.99470866,0.01663,7.1448258e-06
8857,8857,any,/root/autodl-tmp/animedata/train_10k/Disney_11_02066_s2,35.54724597133109,1.002456,0.01665,7.2194935e-06
17216,17216,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Japan_4_32136_s3,37.99990154363756,0.9937027,0.01666,8.979307e-06
16492,16492,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Japan_2_87969_s3,36.86742431745192,0.9785338,0.01668,9.827652e-06
15891,15891,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_2_204821_s2,34.326585950804926,0.9883342,0.0167,9.736898e-06
17513,17513,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Japan_5_13050_s3,32.92118419864281,0.9954196,0.0167,9.814124e-06
724,724,"(448, 896)",/root/autodl-tmp/animedata/anime_dataset/1650,42.66617028236929,0.9985427,0.01671,7.0418937e-06
2010,2010,"(320, 640)",/root/autodl-tmp/animedata/anime_dataset/2808,37.19485467160492,1.2917513,0.01672,4.522408e-06
15053,15053,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Japan_1_29323_s2,35.558969322954496,0.98477405,0.01672,7.7573095e-06
11734,11734,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_v2_12_05092_s2,39.610942859124165,0.9956259,0.01675,5.0344456e-06
10069,10069,any,/root/autodl-tmp/animedata/train_10k/Disney_23_00768_s2,37.390832315660695,0.9952057,0.0168,5.8691676e-06
10274,10274,any,/root/autodl-tmp/animedata/train_10k/Disney_25_00772_s1,35.73273688258924,0.9939921,0.01688,1.283215e-05
14076,14076,any,/root/autodl-tmp/animedata/train_10k/Japan_0_147046_s2,35.55213521496215,0.9934868,0.01692,9.091012e-06
15920,15920,"(256, 512)",/root/autodl-tmp/animedata/train_10k/Japan_2_208529_s3,35.578478226125775,0.9920783,0.01694,6.3052e-06
10059,10059,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_23_00675_s2,34.881333224747976,0.99319077,0.01697,7.791264e-06
15315,15315,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_2_101662_s2,31.371213645512054,0.98519015,0.01698,8.938512e-06
12031,12031,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Disney_v2_16_00388_s2,36.28827645625056,1.0683107,0.01703,8.6204045e-06
9148,9148,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Disney_14_01643_s2,40.10373213636836,0.9911388,0.01709,8.21795e-06
14972,14972,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Japan_1_113301_s3,35.09687148265337,0.9938637,0.0171,8.279631e-06
6380,6380,"(448, 896)",/root/autodl-tmp/animedata/test_2k_original/Disney_v4_1_000453_s2,36.28332949475608,0.996583,0.01712,7.841588e-06
9040,9040,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Disney_12_01511_s1,32.00383095109909,1.0187157,0.01712,9.693617e-06
9252,9252,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Disney_13_04220_s1,40.88785466547988,0.9899918,0.01712,1.2818953e-05
8717,8717,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_10_03586_s2,34.65089043086698,1.0025631,0.01714,8.873463e-06
8718,8718,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_10_03587_s2,34.68874952611292,1.0026505,0.01714,9.149804e-06
14814,14814,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Japan_0_93004_s2,36.60717524933175,0.99618375,0.01715,1.127961e-05
8203,8203,"(1088, 2176)",/root/autodl-tmp/animedata/train_10k/Disney_0_01108_s2,32.439571555140894,0.9866819,0.01717,6.6410375e-06
12355,12355,"(832, 1664)",/root/autodl-tmp/animedata/train_10k/Disney_v2_5_00913_s2,37.38535411577144,1.0158348,0.01717,1.07495725e-05
16494,16494,any,/root/autodl-tmp/animedata/train_10k/Japan_2_89802_s2,30.836149414363877,0.9810938,0.01717,9.473923e-06
12468,12468,"(832, 1664)",/root/autodl-tmp/animedata/train_10k/Disney_v2_7_01829_s2,36.3682724027981,0.9777947,0.01718,9.838392e-06
8811,8811,any,/root/autodl-tmp/animedata/train_10k/Disney_11_00859_s2,36.57685369361272,0.98778653,0.01721,8.088342e-06
12607,12607,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Disney_v3_0_000395_s2,37.09867651958725,0.99592847,0.01723,5.3418707e-06
15572,15572,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Japan_2_15021_s3,32.86704711886013,0.9890312,0.0173,6.968314e-06
6984,6984,"(960, 1920)",/root/autodl-tmp/animedata/train_10k/Japan_2_30738_s2,35.3535691989751,0.9671321,0.0173,7.62894e-06
13855,13855,any,/root/autodl-tmp/animedata/train_10k/Japan_0_118913_s2,32.75672843586608,0.9991587,0.01733,5.2868845e-06
16049,16049,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Japan_2_26505_s2,35.47005234747368,0.98669755,0.01733,1.1443819e-05
8810,8810,any,/root/autodl-tmp/animedata/train_10k/Disney_11_00423_s2,34.20350556545946,0.9991952,0.01735,5.9456333e-06
12514,12514,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Disney_v2_8_01400_s2,37.12219037573968,0.98511237,0.01735,7.192937e-06
16050,16050,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Japan_2_26506_s2,35.43010175121324,0.98671234,0.01736,1.1342213e-05
17214,17214,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Japan_4_32106_s3,38.17648939009582,0.99093276,0.01736,9.111364e-06
16495,16495,"(576, 1152)",/root/autodl-tmp/animedata/train_10k/Japan_2_89944_s2,33.368953941938656,0.95388216,0.01738,8.262924e-06
33,33,"(320, 640)",/root/autodl-tmp/animedata/anime_dataset/1028,42.67457427413531,1.488889,0.0174,5.1304953e-05
16052,16052,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_2_26524_s2,35.36666941183083,0.98297817,0.01741,1.1026128e-05
17366,17366,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Japan_4_75644_s2,38.42384795085551,0.98849434,0.01741,1.1890964e-05
12133,12133,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_v2_18_01256_s2,35.114803262894974,0.9929458,0.01743,1.0790897e-05
15501,15501,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Japan_2_13586_s2,32.13672085615076,0.9845123,0.01743,7.1909735e-06
11538,11538,"(832, 1664)",/root/autodl-tmp/animedata/train_10k/Disney_v2_10_05860_s2,36.47601124645797,1.0474646,0.01746,5.059189e-06
3595,3595,"(960, 1920)",/root/autodl-tmp/animedata/train_10k/Disney_v3_13_001480_s2,38.44663484052085,0.99291146,0.01746,7.675624e-06
14481,14481,"(1088, 2176)",/root/autodl-tmp/animedata/train_10k/Japan_0_37974_s3,32.39267809001656,0.99327284,0.01746,1.09568855e-05
16234,16234,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_2_63308_s2,32.275217163222834,0.9864032,0.01746,9.038129e-06
13935,13935,any,/root/autodl-tmp/animedata/train_10k/Japan_0_130841_s3,34.88247604181238,0.9939222,0.01749,8.24348e-06
6413,6413,any,/root/autodl-tmp/animedata/train_10k/Japan_2_13824_s2,35.15126708463775,0.9889109,0.01749,6.7607452e-06
9315,9315,"(832, 1664)",/root/autodl-tmp/animedata/train_10k/Disney_14_01242_s2,38.87067095768194,1.0145799,0.0175,9.469335e-06
9242,9242,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Disney_13_04194_s1,40.5785341806841,0.9889205,0.01752,1.1856044e-05
10074,10074,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Disney_23_00861_s1,35.02953746742556,0.9930249,0.01752,7.6080164e-06
15828,15828,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_2_19220_s2,33.04350071383234,0.9817398,0.01752,8.296827e-06
15922,15922,"(448, 896)",/root/autodl-tmp/animedata/train_10k/Japan_2_208550_s3,34.65961421608705,0.99012434,0.01752,7.3610486e-06
16229,16229,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Japan_2_62503_s2,37.83243507225593,0.98347974,0.01752,1.1061558e-05
8522,8522,any,/root/autodl-tmp/animedata/train_10k/Disney_0_12126_s2,33.054971173409555,0.986574,0.01755,8.535675e-06
12407,12407,any,/root/autodl-tmp/animedata/train_10k/Disney_v2_6_00112_s1,35.12546064524406,0.9838575,0.01758,8.980269e-06
17312,17312,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Japan_4_59699_s3,33.484895914840884,0.98616076,0.01758,9.955833e-06
8846,8846,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Disney_11_01870_s2,38.91835948566067,0.9912824,0.0176,6.5721606e-06
12780,12780,"(320, 640)",/root/autodl-tmp/animedata/train_10k/Disney_v3_5_002015_s2,39.97804441232513,1.0039624,0.0176,9.739339e-06
16120,16120,"(704, 1408)",/root/autodl-tmp/animedata/train_10k/Japan_2_37679_s3,36.129745531357855,0.9152112,0.0176,5.9101767e-06
